# Generated by tools/generate_jfdctint_vectors.py; do not edit.
# 181 cases; 8/8 loop outcomes; 6/6 descale sign outcomes; 155 native C checks
# label command shift input initialized rows output checksum status
impulse-62--128 1 0 000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080ffffff00000000 000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080ffffff00000000 000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000feffff5a020000ebfeffff73ffffff000200003afdffff9d0200006efeffff 80ffffff97000000bbffffffddffffff800000004fffffffa70000009cffffffb20000002fffffff60000000310000004efffffff600000018ffffff8b00000059ffffffc5000000a6ffffffd2ffffffa700000018ffffffdb0000007dffffff970000004fffffff510000002900000069ffffffd10000003bffffff7600000080ffffff97000000bbffffffddffffff800000004fffffffa70000009cffffff650000008affffff360000001c0000009bffffff8b0000007dffffff4f000000bbffffff51000000dbffffffedffffff45000000a0ffffff5b000000caffffff23000000d6ffffff130000000a000000ddffffff31000000d2ffffff1c000000 f6ffffff ffff
impulse-63-127 1 0 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007f000000 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007f000000 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fc0100003ffdffff98020000abfdfffffc01000071feffff1301000074ffffff 7f00000050ffffffa60000006bffffff7f0000009cffffff45000000ddffffff50fffffff40000001affffffcf00000050ffffff8a000000a1ffffff31000000a60000001affffffd90000003dffffffa60000007effffff5a000000d2ffffff6bffffffcf0000003dffffffb00000006bffffff75000000afffffff290000007f00000050ffffffa60000006bffffff7f0000009cffffff45000000ddffffff9cffffff8a0000007effffff750000009cffffff4e000000caffffff1c00000045000000a1ffffff5a000000afffffff45000000caffffff25000000edffffffddffffff31000000d2ffffff29000000ddffffff1c000000edffffff0a000000 0a000000 ffff
impulse-63--128 1 0 00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080ffffff 00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080ffffff 000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000feffffc602000063fdffff5a02000000feffff92010000ebfeffff8d000000 80ffffffb200000059ffffff9700000080ffffff65000000bbffffff23000000b20000000affffffe80000002fffffffb200000075ffffff60000000cfffffff59ffffffe800000025ffffffc500000059ffffff83000000a6ffffff2e000000970000002fffffffc50000004fffffff970000008affffff51000000d7ffffff80ffffffb200000059ffffff9700000080ffffff65000000bbffffff230000006500000075ffffff830000008affffff65000000b1ffffff36000000e4ffffffbbffffff60000000a5ffffff51000000bbffffff36000000dbffffff1300000023000000cfffffff2e000000d6ffffff23000000e4ffffff13000000f6ffffff feffffff ffff
checkerboard 1 0 80ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f0000007f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff80ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f0000007f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff80ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f0000007f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff80ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f0000007f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff 80ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f0000007f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff80ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f0000007f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff80ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f0000007f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff80ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f0000007f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff f0ffffff21fdffff000000009dfcffff00000000eefaffff000000008ff1fffff0ffffffdf0200000000000063030000000000001205000000000000710e0000f0ffffff21fdffff000000009dfcffff00000000eefaffff000000008ff1fffff0ffffffdf0200000000000063030000000000001205000000000000710e0000f0ffffff21fdffff000000009dfcffff00000000eefaffff000000008ff1fffff0ffffffdf0200000000000063030000000000001205000000000000710e0000f0ffffff21fdffff000000009dfcffff00000000eefaffff000000008ff1fffff0ffffffdf0200000000000063030000000000001205000000000000710e0000 e0ffffff0000000000000000000000000000000000000000000000000000000000000000f7feffff00000000c7feffff000000002cfeffff00000000cbfaffff000000000000000000000000000000000000000000000000000000000000000000000000c7feffff000000008ffeffff00000000d8fdffff00000000dcf9ffff0000000000000000000000000000000000000000000000000000000000000000000000002cfeffff00000000d8fdffff00000000c6fcffff00000000cff6ffff000000000000000000000000000000000000000000000000000000000000000000000000ccfaffff00000000ddf9ffff00000000d0f6ffff00000000d4e5ffff 85acffff ffff
row-stripes 1 0 80ffffff80ffffff80ffffff80ffffff80ffffff80ffffff80ffffff80ffffff7f0000007f0000007f0000007f0000007f0000007f0000007f0000007f00000080ffffff80ffffff80ffffff80ffffff80ffffff80ffffff80ffffff80ffffff7f0000007f0000007f0000007f0000007f0000007f0000007f0000007f00000080ffffff80ffffff80ffffff80ffffff80ffffff80ffffff80ffffff80ffffff7f0000007f0000007f0000007f0000007f0000007f0000007f0000007f00000080ffffff80ffffff80ffffff80ffffff80ffffff80ffffff80ffffff80ffffff7f0000007f0000007f0000007f0000007f0000007f0000007f0000007f000000 80ffffff80ffffff80ffffff80ffffff80ffffff80ffffff80ffffff80ffffff7f0000007f0000007f0000007f0000007f0000007f0000007f0000007f00000080ffffff80ffffff80ffffff80ffffff80ffffff80ffffff80ffffff80ffffff7f0000007f0000007f0000007f0000007f0000007f0000007f0000007f00000080ffffff80ffffff80ffffff80ffffff80ffffff80ffffff80ffffff80ffffff7f0000007f0000007f0000007f0000007f0000007f0000007f0000007f00000080ffffff80ffffff80ffffff80ffffff80ffffff80ffffff80ffffff80ffffff7f0000007f0000007f0000007f0000007f0000007f0000007f0000007f000000 00f0ffff00000000000000000000000000000000000000000000000000000000e00f00000000000000000000000000000000000000000000000000000000000000f0ffff00000000000000000000000000000000000000000000000000000000e00f00000000000000000000000000000000000000000000000000000000000000f0ffff00000000000000000000000000000000000000000000000000000000e00f00000000000000000000000000000000000000000000000000000000000000f0ffff00000000000000000000000000000000000000000000000000000000e00f000000000000000000000000000000000000000000000000000000000000 e0ffffff0000000000000000000000000000000000000000000000000000000041faffff00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000039f9ffff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000dbf5ffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001ee3ffff00000000000000000000000000000000000000000000000000000000 53ccffff ffff
column-stripes 1 0 80ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f000000 80ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f00000080ffffff7f000000 f0ffffff21fdffff000000009dfcffff00000000eefaffff000000008ff1fffff0ffffff21fdffff000000009dfcffff00000000eefaffff000000008ff1fffff0ffffff21fdffff000000009dfcffff00000000eefaffff000000008ff1fffff0ffffff21fdffff000000009dfcffff00000000eefaffff000000008ff1fffff0ffffff21fdffff000000009dfcffff00000000eefaffff000000008ff1fffff0ffffff21fdffff000000009dfcffff00000000eefaffff000000008ff1fffff0ffffff21fdffff000000009dfcffff00000000eefaffff000000008ff1fffff0ffffff21fdffff000000009dfcffff00000000eefaffff000000008ff1ffff e0ffffff42faffff000000003af9ffff00000000dcf5ffff000000001ee3ffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 56ccffff ffff
row-ramp 1 0 80ffffff80ffffff80ffffff80ffffff80ffffff80ffffff80ffffff80ffffffa0ffffffa0ffffffa0ffffffa0ffffffa0ffffffa0ffffffa0ffffffa0ffffffc0ffffffc0ffffffc0ffffffc0ffffffc0ffffffc0ffffffc0ffffffc0ffffffe0ffffffe0ffffffe0ffffffe0ffffffe0ffffffe0ffffffe0ffffffe0ffffff0000000000000000000000000000000000000000000000000000000000000000200000002000000020000000200000002000000020000000200000002000000040000000400000004000000040000000400000004000000040000000400000006000000060000000600000006000000060000000600000006000000060000000 80ffffff80ffffff80ffffff80ffffff80ffffff80ffffff80ffffff80ffffffa0ffffffa0ffffffa0ffffffa0ffffffa0ffffffa0ffffffa0ffffffa0ffffffc0ffffffc0ffffffc0ffffffc0ffffffc0ffffffc0ffffffc0ffffffc0ffffffe0ffffffe0ffffffe0ffffffe0ffffffe0ffffffe0ffffffe0ffffffe0ffffff0000000000000000000000000000000000000000000000000000000000000000200000002000000020000000200000002000000020000000200000002000000040000000400000004000000040000000400000004000000040000000400000006000000060000000600000006000000060000000600000006000000060000000 00f0ffff0000000000000000000000000000000000000000000000000000000000f4ffff0000000000000000000000000000000000000000000000000000000000f8ffff0000000000000000000000000000000000000000000000000000000000fcffff00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000000000000 00fcffff00000000000000000000000000000000000000000000000000000000c7edffff00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018feffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006effffff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000dbffffff00000000000000000000000000000000000000000000000000000000 28e7ffff ffff
column-ramp 1 0 80ffffffa0ffffffc0ffffffe0ffffff0000000020000000400000006000000080ffffffa0ffffffc0ffffffe0ffffff0000000020000000400000006000000080ffffffa0ffffffc0ffffffe0ffffff0000000020000000400000006000000080ffffffa0ffffffc0ffffffe0ffffff0000000020000000400000006000000080ffffffa0ffffffc0ffffffe0ffffff0000000020000000400000006000000080ffffffa0ffffffc0ffffffe0ffffff0000000020000000400000006000000080ffffffa0ffffffc0ffffffe0ffffff0000000020000000400000006000000080ffffffa0ffffffc0ffffffe0ffffff00000000200000004000000060000000 80ffffffa0ffffffc0ffffffe0ffffff0000000020000000400000006000000080ffffffa0ffffffc0ffffffe0ffffff0000000020000000400000006000000080ffffffa0ffffffc0ffffffe0ffffff0000000020000000400000006000000080ffffffa0ffffffc0ffffffe0ffffff0000000020000000400000006000000080ffffffa0ffffffc0ffffffe0ffffff0000000020000000400000006000000080ffffffa0ffffffc0ffffffe0ffffff0000000020000000400000006000000080ffffffa0ffffffc0ffffffe0ffffff0000000020000000400000006000000080ffffffa0ffffffc0ffffffe0ffffff00000000200000004000000060000000 00feffffe4f6ffff000000000cffffff00000000b7ffffff00000000eeffffff00feffffe4f6ffff000000000cffffff00000000b7ffffff00000000eeffffff00feffffe4f6ffff000000000cffffff00000000b7ffffff00000000eeffffff00feffffe4f6ffff000000000cffffff00000000b7ffffff00000000eeffffff00feffffe4f6ffff000000000cffffff00000000b7ffffff00000000eeffffff00feffffe4f6ffff000000000cffffff00000000b7ffffff00000000eeffffff00feffffe4f6ffff000000000cffffff00000000b7ffffff00000000eeffffff00feffffe4f6ffff000000000cffffff00000000b7ffffff00000000eeffffff 00fcffffc8edffff0000000018feffff000000006effffff00000000dcffffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 2ae7ffff ffff
asymmetric-ramp 1 0 80ffffff84ffffff88ffffff8cffffff90ffffff94ffffff98ffffff9cffffffa0ffffffa4ffffffa8ffffffacffffffb0ffffffb4ffffffb8ffffffbcffffffc0ffffffc4ffffffc8ffffffccffffffd0ffffffd4ffffffd8ffffffdcffffffe0ffffffe4ffffffe8ffffffecfffffff0fffffff4fffffff8fffffffcffffff0000000004000000080000000c0000001000000014000000180000001c0000002000000024000000280000002c0000003000000034000000380000003c0000004000000044000000480000004c0000005000000054000000580000005c0000006000000064000000680000006c0000007000000074000000780000007c000000 80ffffff84ffffff88ffffff8cffffff90ffffff94ffffff98ffffff9cffffffa0ffffffa4ffffffa8ffffffacffffffb0ffffffb4ffffffb8ffffffbcffffffc0ffffffc4ffffffc8ffffffccffffffd0ffffffd4ffffffd8ffffffdcffffffe0ffffffe4ffffffe8ffffffecfffffff0fffffff4fffffff8fffffffcffffff0000000004000000080000000c0000001000000014000000180000001c0000002000000024000000280000002c0000003000000034000000380000003c0000004000000044000000480000004c0000005000000054000000580000005c0000006000000064000000680000006c0000007000000074000000780000007c000000 c0f1ffffdcfeffff00000000e2ffffff00000000f7ffffff00000000feffffffc0f5ffffdcfeffff00000000e2ffffff00000000f7ffffff00000000feffffffc0f9ffffdcfeffff00000000e2ffffff00000000f7ffffff00000000feffffffc0fdffffdcfeffff00000000e2ffffff00000000f7ffffff00000000feffffffc0010000dcfeffff00000000e2ffffff00000000f7ffffff00000000feffffffc0050000dcfeffff00000000e2ffffff00000000f7ffffff00000000feffffffc0090000dcfeffff00000000e2ffffff00000000f7ffffff00000000feffffffc00d0000dcfeffff00000000e2ffffff00000000f7ffffff00000000feffffff 80ffffffb8fdffff00000000c4ffffff00000000eeffffff00000000fcffffffc7edffff00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018feffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006effffff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000dbffffff00000000000000000000000000000000000000000000000000000000 0ee8ffff ffff
integer-boundaries 1 0 00000080ffffff7f0000ffffffff00000080ffffff7f0000ffffffff0000000000000080ffffff7f0000ffffffff00000080ffffff7f0000ffffffff0000000000000080ffffff7f0000ffffffff00000080ffffff7f0000ffffffff0000000000000080ffffff7f0000ffffffff00000080ffffff7f0000ffffffff0000000000000080ffffff7f0000ffffffff00000080ffffff7f0000ffffffff0000000000000080ffffff7f0000ffffffff00000080ffffff7f0000ffffffff0000000000000080ffffff7f0000ffffffff00000080ffffff7f0000ffffffff0000000000000080ffffff7f0000ffffffff00000080ffffff7f0000ffffffff00000000 00000080ffffff7f0000ffffffff00000080ffffff7f0000ffffffff0000000000000080ffffff7f0000ffffffff00000080ffffff7f0000ffffffff0000000000000080ffffff7f0000ffffffff00000080ffffff7f0000ffffffff0000000000000080ffffff7f0000ffffffff00000080ffffff7f0000ffffffff0000000000000080ffffff7f0000ffffffff00000080ffffff7f0000ffffffff0000000000000080ffffff7f0000ffffffff00000080ffffff7f0000ffffffff0000000000000080ffffff7f0000ffffffff00000080ffffff7f0000ffffffff0000000000000080ffffff7f0000ffffffff00000080ffffff7f0000ffffffff00000000 f0ffffffd2f0fcff2378feff9e9b0300080004003c66f5fff74d0c004a9ff0fff0ffffffd2f0fcff2378feff9e9b0300080004003c66f5fff74d0c004a9ff0fff0ffffffd2f0fcff2378feff9e9b0300080004003c66f5fff74d0c004a9ff0fff0ffffffd2f0fcff2378feff9e9b0300080004003c66f5fff74d0c004a9ff0fff0ffffffd2f0fcff2378feff9e9b0300080004003c66f5fff74d0c004a9ff0fff0ffffffd2f0fcff2378feff9e9b0300080004003c66f5fff74d0c004a9ff0fff0ffffffd2f0fcff2378feff9e9b0300080004003c66f5fff74d0c004a9ff0fff0ffffffd2f0fcff2378feff9e9b0300080004003c66f5fff74d0c004a9ff0ff e0ffffffa4e1f9ff46f0fcff3c3707001000080078cceaffee9b1800943ee1ff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 10b0eaff ffff
random-jpeg-0 1 0 240000004f00000067000000e4ffffff3b00000093ffffffc3ffffff4e00000092ffffff7e0000009affffff8bffffffe8ffffffc2ffffff55000000ecffffff1f00000094ffffff3700000041000000bcffffff0600000077000000b6ffffffbfffffffd8fffffffdffffff8bffffffefffffff7a000000a3ffffffc4ffffffd3ffffff9dffffff80ffffff3b0000001000000034000000baffffffd0ffffffffffffff27000000750000003700000060000000caffffff610000001f000000ffffffff620000008fffffff34000000abffffffe9fffffffcffffff7900000069000000d0ffffffc5ffffff3e0000001d000000bfffffffecffffffc5ffffff 240000004f00000067000000e4ffffff3b00000093ffffffc3ffffff4e00000092ffffff7e0000009affffff8bffffffe8ffffffc2ffffff55000000ecffffff1f00000094ffffff3700000041000000bcffffff0600000077000000b6ffffffbfffffffd8fffffffdffffff8bffffffefffffff7a000000a3ffffffc4ffffffd3ffffff9dffffff80ffffff3b0000001000000034000000baffffffd0ffffffffffffff27000000750000003700000060000000caffffff610000001f000000ffffffff620000008fffffff34000000abffffffe9fffffffcffffff7900000069000000d0ffffffc5ffffff3e0000001d000000bfffffffecffffffc5ffffff 74020000e4030000e601000019fbffff14020000c4fbffff36000000e203000080fcffffe9fdffff650300002e00000008fbffff20fcffff70f8ffff640000006800000048ffffffc3feffff3600000028feffffdd080000af00000042010000bcfbffffe6feffff0efeffff9e0300002cfcffff6afcffff3905000033ffffffe4fbffff82fdffffc9fbffff8e0300008c030000ae0000007a00000021fcfffff00500002a00000026feffff76fcffffb8ffffffd90000007dfdffff9b040000b4000000b7feffff1105000096fdffff040200006cfeffff99fcffff99f9ffff24ffffff420300008effffff9902000024050000410300007afeffff72000000 31ffffffe8ffffff2b000000d4ffffff7700000018000000e6fdffffe1ffffffd1feffffe8ffffff99000000e7feffff12fcffff02feffff55000000be02000005020000210300000d0400000dfdffff5602000094feffff79fcffff550100003603000046000000250000004efcffff9201000004fcffffc2feffff1a0100006bfdffffdf0100007bfdffff9c02000001030000f7fdffff4c040000f4ffffffae010000c0000000c0010000e8fdffff8bffffffa0feffff66030000fefeffff560400006002000042fdffff5cfeffff490100003705000009020000190500007bffffff76ffffffe2ffffff0e00000042030000c50300003b000000dbfcffff 59150000 ffff
random-wide-0 1 0 3ff26b9501546d680b9f24ed0bddb22d570fa1a0eeba4de469f414fb5a90d45ae0f95490250808d5bfeca55dcafa3563252dbd9ff6a35f15e7e2fb7e9a3ce2d5a2490a92771391c06e08d4375ae9c9cba60307d165c8c3a5e3a747ea9843e364bb65f153f170f1f1077569c8309fe7f7f3e4300be5d023e7493c9e0f2b409a0cd8f3495cf0f86725cc05454e500de5e0a679e42667f60a57928e74459211c391862e4d55c19201c3b22700806309a7d056621aaf58deee1e51811bd504ec04232c51539df4a87fbbdb45179ff8f9e797b5e6e9b2e7400870a3d2f176fa57ec91c2f3a804785989940f46822373db4264b3aeef0bd3226042be8513951ab4f140 3ff26b9501546d680b9f24ed0bddb22d570fa1a0eeba4de469f414fb5a90d45ae0f95490250808d5bfeca55dcafa3563252dbd9ff6a35f15e7e2fb7e9a3ce2d5a2490a92771391c06e08d4375ae9c9cba60307d165c8c3a5e3a747ea9843e364bb65f153f170f1f1077569c8309fe7f7f3e4300be5d023e7493c9e0f2b409a0cd8f3495cf0f86725cc05454e500de5e0a679e42667f60a57928e74459211c391862e4d55c19201c3b22700806309a7d056621aaf58deee1e51811bd504ec04232c51539df4a87fbbdb45179ff8f9e797b5e6e9b2e7400870a3d2f176fa57ec91c2f3a804785989940f46822373db4264b3aeef0bd3226042be8513951ab4f140 784524cea388fbff8707f3ffea4efeff60327f26fc20f2ff6bf6060023f10700a868cfc007f5f4ffccda0700623bf0ffa08a8388ea2efbffd04b0c00f2a7feff9c19bc7003e1ffff817df6ff20cf030034b8372da91df3ff8cec070091690100bc7404539bea0000ed8303003f68ffff8cdb1ccaa1a8f8ff874506000e8bf4ff54400c18f66fffff85d1faffa6e6faffac22a896e2730e00fc470a004c69f0ff7c817ebc4b1ef4ffbaef01002ed206009cb01d04a5240e0010770d0062e70b00b0308aeec10ff2ff2302fdffd63ef0ffe81d02e2ef290e00eec7f7ff09b9f6ff68e8311531a50f00a679f1ffc5b0f7ffa8a7379995ef0200dd6ef1ff72260e00 d8c5be0a1fa3f9ff3208f8ff87daf6ff66ba15ef0fb20100899a0800776fffff91280000174a00002e140000900200001f31000092c7ffffba210000426700006d36ffffb1c7fffff13effffcbe30000899cffff1a33ffff7cc4ffffbbcf0000a782ffff0a85ffff48f8ffff0d1b0000772200000a050000ab9fffff4d740000a0ab741c14210c001d63f9ffc44c0100ba3128e17b64fcffdcdefbff8016feff59b7ffffa24a0000b44f0000ed6b00005b53ffff0802ffff078effff3a85000034f6ffff3fb4ffff79710000c52fffff6ed1ffffa1ea0000166300008a7700004b64000016fd00009b98ffffd1020000a2a8ffff542e00008a37ffff217fffff 9f435ff7 ffff
random-jpeg-1 1 0 53000000a9ffffff6500000086ffffff4700000080ffffff9fffffffaaffffff8fffffffe0ffffff7e0000004a000000c3ffffffaefffffffaffffffafffffffa7fffffff9ffffff19000000aeffffff10000000deffffff160000003a0000005c000000470000000b00000055000000a7ffffff4900000076000000d5ffffffe2ffffff02000000c5fffffff7ffffff420000000a000000d1ffffff73000000d0ffffffecffffffa2ffffffb4ffffff33000000caffffffbffffffffafffffff1ffffff000000007e00000055000000320000007000000052000000fbffffffa0ffffffdfffffff4800000001000000760000004300000091ffffff5c000000 53000000a9ffffff6500000086ffffff4700000080ffffff9fffffffaaffffff8fffffffe0ffffff7e0000004a000000c3ffffffaefffffffaffffffafffffffa7fffffff9ffffff19000000aeffffff10000000deffffff160000003a0000005c000000470000000b00000055000000a7ffffff4900000076000000d5ffffffe2ffffff02000000c5fffffff7ffffff420000000a000000d1ffffff73000000d0ffffffecffffffa2ffffffb4ffffff33000000caffffffbffffffffafffffff1ffffff000000007e00000055000000320000007000000052000000fbffffffa0ffffffdfffffff4800000001000000760000004300000091ffffff5c000000 dcfbffffd3050000a7ffffff78000000740200004dffffff9c030000ff08000044fdfffff701000015fbffff5cf9ffff14fdffff8c030000edffffff1401000094feffff95fcffffeb00000059fdffff64feffff47fdffffceffffffee020000f80400000d020000f8010000e401000070fcffff9b0500004efeffff40fcffffc000000096fcffff9b0000008affffffb00300007bfbffff2800000022ffffff20fbffffe1fefffff1ffffff760100006802000001fcffff78feffff49010000cc06000099feffff84fbffff70ffffffccfcffff5c020000e001000076000000b8010000eafcffff19fbffff8afdffffe0010000e0f9ffffbd040000dc000000 440000005affffff32fdffffc3fdffffc8ffffff5dfeffffb9010000c002000023fcffff01040000bd01000095fefffffffeffff2e0300002cffffff21030000befeffff080200000efcffff12feffff7000000020ffffffb50300005d040000e9fcffff1c020000c30000003f020000f802000015ffffffb4ffffff58020000620100005701000078010000f501000072020000c5feffffaf010000dfffffffa20300000802000083010000170300009cfdffffb803000001000000a600000084fbffffe3feffff4b02000080010000d4020000cefaffff2f000000d50200000501000062fdffff370000005fffffff5101000001fdffff57010000ec010000 5d1e0000 ffff
